,count,hate_speech,offensive_language,neither,class,tweet
22253,6,0,6,0,1,hoe cant fuck wit you
22254,3,0,3,0,1,hoe crazi yo
22255,3,0,2,1,1,hoe get fele one bit
22256,3,1,2,0,1,hoe like niga love money niga like niga want x n
22257,3,0,3,0,1,hoe everybodi hoe lol go bitch bet u get easi
22258,3,0,3,0,1,hoe get thick n fat confus way often
22259,6,0,6,0,1,hoe getin replac son start fuck wit chequ
22260,3,0,3,0,1,hoe gete outa hand mane
22261,3,0,3,0,1,hoe gete smart gota watch them
22262,3,0,2,1,1,hoe go broke tri lok rich act wage
22263,3,1,2,0,1,hoe got bodi cemeteri frog face hot beverag
22264,3,0,3,0,1,hoe gota pay compani
22265,3,1,2,0,1,hoe mane let insid rememb
22266,6,0,6,0,1,hoe lost rt hahaha much wana bet get job lmao
22267,3,0,3,0,1,hoe kno bout me
22268,3,0,3,0,1,hoe ned jesus x al
22269,3,0,2,1,1,hoe ned stop hitin blunt hit gym unhealthi mfs face tear joy face tear joy face tear joy
22270,3,0,3,0,1,hoe neda stop tryna split relationship get damn man
22271,3,0,3,0,1,hoe goin bitch hoe do
22272,3,0,3,0,1,hoe befe bout import hoe quef x blow vagin wind back amp forth stfu amp get money
22273,3,1,2,0,1,hoe cari infect yaw niga beter rap w dat latex haha
22274,3,0,3,0,1,hoe pickin chosin niga stickin movin
22275,6,0,5,1,1,hoe reali make laugh lol
22276,3,0,3,0,1,hoe say much think much
22277,3,0,3,0,1,hoe so ear corn basketb
22278,3,1,2,0,1,hoe swear faith
22279,3,0,3,0,1,hoe homi hope idgf ai fun tha homi nun go then
22280,3,0,2,1,1,hoe love crew slepe face
22281,3,0,3,0,1,hoe want love bad face tear joy face tear joy thumb person gestur no
22282,3,0,3,0,1,hoe reali fight ova rali tho th face tear joy face tear joy
22283,3,0,2,1,1,hoe expos
22284,3,1,2,0,1,hoe wori bout wrong thing life
22285,3,1,2,0,1,infect as hoe think okay talk pl boyfriend like funi cute pusi hop place
22286,3,0,3,0,1,kid man real life kid even n buck bitch sit yo stupid as down
22287,3,0,3,0,1,la bitch thirsti hit singl
22288,3,0,3,0,1,lame bitch fight chanc
22289,3,0,3,0,1,lil hoe site acro da way fuckin loud like damn hoe sitin les fet shut hel up
22290,3,0,3,0,1,lil niga hang big shit popin bitch big first name
22291,3,0,3,0,1,litl girl simon tele like huf sock bitch go home amp homework
22292,3,0,3,0,1,new botom someth els rt put nair pusi gram ok
22293,3,1,2,0,1,nica sangin dey partna witout grami award
22294,6,1,4,1,1,nica want war give got wethelastonesleft umightnotgetin berandtaco
22295,3,1,2,0,1,niga ai shit hoe trick
22296,3,0,3,0,1,niga actin like bitch
22297,3,0,3,0,1,niga car nerv put rim speaker bitch
22298,3,0,3,0,1,niga design bitch got ziper hoe
22299,6,2,4,0,1,niga groupi act wors hoe do
22300,3,0,3,0,1,niga pilow talkin that hoe shit
22301,3,0,3,0,1,niga pure pusi se face
22302,3,1,2,0,1,niga rather love hoe get money smh fuck wrong niga
22303,3,2,1,0,0,niga retard lmfao
22304,3,0,3,0,1,niga run mouth like bitch
22306,3,0,3,0,1,nig hater man made easi luv
22307,3,0,3,0,1,nig like say mis old vice
22308,3,1,2,0,1,parent nd give kid gheto as name ronkieshieta bro serious tipe scale fa me
22309,3,0,0,3,2,peanut buter browni bout give life face savor fod
22310,3,2,1,0,0,peopl fag
22311,3,1,2,0,1,peopl juri select retard
22312,3,0,3,0,1,ratchet hoe someth els schol smel like fuck zo
22313,6,1,5,0,1,redneck around like shit put wal say
22314,3,0,3,0,1,shoe go bitch break tomorow
22315,4,0,4,0,1,side bitch wait til know u wit ya ladi text u quot hey bo quot bitch gtfoh
22316,3,0,3,0,1,side bitch wine son
22317,3,0,3,0,1,smoke comerci blow like bitch yo fault yo child prematur smoke pregnant
22318,6,0,6,0,1,son bitch came chruch threaten kil him
22319,3,0,3,0,1,women ai shit hoe w trick babi boy difer red heart
22320,3,0,3,0,1,women ai shit hoe w trick babygirl difer red heart
22321,3,1,2,0,1,most restaur fat ho rt contact phone hoe
22322,3,0,3,0,1,loke tom bradi go tge sidelin like whatev bitch lol
22323,3,0,3,0,1,bitch penetr introduc bitch
22324,3,0,3,0,1,cal chief weak bitch
22325,6,0,1,5,2,come charli shen come coup machin
22326,3,0,0,3,2,come blue make other se red gren envi alway black white yelow luckili
22327,3,0,0,3,2,lose citi red sox fan bandwagon fan like yank fan morningjo
22328,3,0,3,0,1,pusi god
22329,3,1,2,0,1,fail realiz ion want quot friend quot bitch switch quicer chang chanel hundr point
22330,3,0,3,0,1,get atitud like bitch think yal niga ned bra panti
22331,3,0,1,2,2,got david take trash face tear joy face tear joy face tear joy face tear joy
22332,3,1,2,0,1,got trashi as hoe here
22333,3,0,0,3,2,got redskin fake injuri
22334,3,0,3,0,1,gota kep name raider tho beter chang hilbili as texa name
22335,3,0,3,0,1,steak categori ran bitch like busto
22336,3,0,3,0,1,hard get sex oportun sick present give pusi boy generous
22337,3,0,3,0,1,hate know bad must someth right got bitch mad
22338,3,0,0,3,2,clumsi bird lol life
22339,6,0,6,0,1,hoe ai loyal rotat
22340,3,0,1,2,2,love place bring car know spanish men love sometim lok like guala though lol
22341,3,0,3,0,1,make sure realiti show line hoe leav high dri
22342,3,0,0,3,2,must rusian bird rusian bird known invad chiminea
22343,3,0,3,0,1,reali expand bitch money
22344,3,0,3,0,1,rude rt wish bitch would stop cale tri get dick niga unamus face
22345,3,0,3,0,1,say would make bitch cale celular
22346,3,0,3,0,1,say life make bitch tryna make straight up
22347,3,0,3,0,1,say number dont lie bitch im the
22348,3,0,0,3,2,say one man trash next man treasur one find pain next might find pleasur
22349,3,0,0,3,2,say state bird rare literali se one least day
22350,3,0,3,0,1,fre da real nica n give snitch da time
22351,3,2,1,0,0,never gave cracker transmit flip ses this
22352,3,2,1,0,0,slut kil steal cours yo cash murder bitch send bodi back yo as
22353,3,0,3,0,1,bitch as niga
22354,3,0,3,0,1,thought would make pusi niga made it
22355,3,1,2,0,1,told fuc wit bitch never trust em told niga never trust em
22356,3,0,1,2,2,tok bro know civil rt wait minut lol get gheto v
22357,3,0,1,2,2,tri hoe tod gurley johni manziel sign helmet got suspend gurley rest season
22358,3,0,3,0,1,tryna hoe geno td throw
22359,3,0,3,0,1,updat wukong new splash lok fuck retard
22360,3,0,1,2,2,use cal mom jap younger lol asian racial slur
22361,3,0,0,3,2,take pictur saw bird fli past like oh bird
22362,3,0,3,0,1,would let use old pictur caus hair flawl person tipe hand woman front desk said would retak hatin x hoe
22363,3,0,3,0,1,cale sandi wind go make lot girl clam reali sandi
22364,3,0,3,0,1,thick bitch tri front earlier
22365,3,0,3,0,1,thick bitch gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt gt
22366,3,0,0,3,2,thing made fel old today tori amo is
22367,3,2,1,0,0,think okay take properti break fuck bitch
22368,3,0,2,1,1,think gete nip pierc
22369,3,0,1,2,2,think quot bom bom bom way ho quot video make laugh least day
22370,3,0,3,0,1,think tri get pusi like
22371,3,0,3,0,1,think bout getin put ear cuz gete money bitch
22372,3,0,0,3,2,think bout oyster gator bait tho confus face
22373,3,0,3,0,1,think care dont give fuck bout think weari cat face wop
22374,3,1,2,0,1,think godfath madiston lol fuck we bitch man got problem come mine al snap ur spine
22375,3,0,3,0,1,thirsti as bitch sweat me
22376,3,0,3,0,1,thirsti bitch lt lt lt lt atract
22377,3,0,3,0,1,thirsti fo da bitch sagin pant n shit shit paid much belt beta crack bitch
22378,3,1,2,0,1,quot deb quot women eye apoint bitch
22379,3,0,3,0,1,weather bitch
22380,3,0,0,3,2,yr old masterchefjunior made chicken lok like trash
22381,3,0,3,0,1,biolog lab ai hoe weari face loud cri face
22382,3,1,2,0,1,amish bitch rockin guci man smokin e cig smh fake as quot amish quot as bish
22383,3,0,0,3,2,bili crystal tribut derek jeter crazi hate yank man derek jeter pect
22384,6,0,1,5,2,charli murder game preti dope xbla
22385,6,0,5,1,1,houston trafic ai hoe mf must work
22386,3,0,0,3,2,murica charli brown rejectedpeanutspeci
22387,3,0,3,0,1,lil fraudul bitch nerv cal phone talk crazi bout get nd put
22388,3,1,2,0,1,mexican bitch almost hit car sped sped bump could omfg
22389,3,0,0,3,2,caught talk bird preti embaras
22390,3,1,2,0,1,uncl tom mother fuck want invok man spech dude ai white mater much
22391,3,0,3,0,1,van clef arpl bitch starbuck ned back fuck space line
22392,3,0,3,0,1,ai bitch as bom bap click clack move back
22393,3,0,3,0,1,ai mf bitch as
22394,3,0,3,0,1,art shit live forev bitch kep chang
22395,3,0,0,3,2,sick bird
22396,3,0,3,0,1,singl shit reali trash especiali ai got nobodi text midnight
22397,3,0,0,3,2,sick function bird start fel slight beter earlier fel like death again
22398,3,0,3,0,1,biatch cale bitch face tear joy face tear joy
22399,3,0,3,0,1,bih stay gheto as neighborhod
22400,3,0,3,0,1,bitch face tear joy face tear joy face tear joy
22401,3,0,3,0,1,bitch cale bougi whore tho face tear joy face tear joy face tear joy face tear joy ol angri bird lmao
22402,3,0,1,2,2,bitch buy sparkl water
22403,6,0,6,0,1,bitch gmfu
22404,3,0,3,0,1,bitch rihana dust someth
22405,3,0,1,2,2,bitch thinc dres code rais hand face tear joy loud cri face
22406,3,0,3,0,1,bitch almost lost life
22407,3,0,3,0,1,bitch alway got shit say peopl like
22408,3,0,3,0,1,bitch cankl
22409,3,1,2,0,1,bitch ask dont hit dont talk bitch want hit ignor respond hour later
22410,3,0,3,0,1,bitch ask pant sag cuz dey tryna hold bandz money wing money wing money wing
22411,3,0,3,0,1,bitch gas station ofer head face tear joy loud cri face skul
22412,3,0,3,0,1,bitch back car twice time
22413,3,0,3,0,1,bitch bout make comit murder pistol kitchen knife oncom fist
22414,3,0,3,0,1,bitch brought tothbrush okay
22415,3,0,3,0,1,bitch brought fod said quot surpris quot thirsti bitch
22416,3,0,3,0,1,bitch come home wit atitud bitch go yo as bac work ah sum fuc
22417,3,0,3,0,1,bitch compar dick pencil get sharpen like sharpen pencil becom use
22418,3,1,2,0,1,bitch could pul ugli desper dike want
22419,3,0,3,0,1,bitch crazi
22420,3,1,2,0,1,bitch done blew high
22421,3,0,3,0,1,bitch done blew high high drug
22422,3,0,3,0,1,bitch fel straight chair im high cours laugh even would stil laugh
22423,3,1,2,0,1,bitch forehead hairlin lie amp aprov shit face tear joy face tear joy face tear joy
22424,3,0,3,0,1,bitch gone ask close unamus face said naw ai pay lightbil month yea bitch close get tf out
22425,3,0,3,0,1,bitch gona steal polic uniform think author say pop trunk bitch as thewalkingdead
22426,3,0,2,1,1,bitch got arest wede night order worth fod didnt pay shouldv ate apleb
22427,3,0,3,0,1,bitch got zero kil yet got legendari engram absolut fuck
22428,3,0,3,0,1,bitch horseradish ponytail today dy bald head as hair red put bitch poni tail smh
22429,6,0,6,0,1,bitch two job start schol th fuckwhatyouheard
22430,3,0,3,0,1,bitch wit hela face tat femal dudi smirk face
22431,6,1,5,0,1,bitch pute long lash like abd
22432,3,0,3,0,1,bitch bed got doubl shake as like trina smack as shake game shake shit tune hornyfuck
22433,3,0,3,0,1,bitch instat drive fold hand me
22434,3,0,3,0,1,bitch cri
22435,3,0,3,0,1,bitch earn figur shake as done weari face
22436,3,0,3,0,1,bitch mad man cheat cheat mad
22437,7,0,7,0,1,bitch nasti
22438,3,0,3,0,1,bitch rais anxieti site next her
22439,3,0,3,0,1,bitch reali geke mesag face tear joy face tear joy face tear joy
22440,3,0,3,0,1,bitch reali gona sit tel ned parent w doctor even wave hand wave hand wave hand uh no
22441,3,0,3,0,1,bitch anoy unamus face unamus face
22442,3,1,2,0,1,bitch stupid anti feminist via dumba blndsundol mj
22443,3,0,3,0,1,bitch talk fuck bitch u ned help yo im hear voci head lockthatbitchup
22444,3,0,3,0,1,bitch tryna start shit deni ask us tok pictur lmfao bitch whut
22445,3,0,3,0,1,bitch wear angri bird sweater judgepeopleatscholday
22446,3,0,3,0,1,bitch preti show bodi pictur nasti
22447,3,0,3,0,1,bitch chilin
22448,3,0,3,0,1,bitch said lord rock no
22449,6,0,6,0,1,bitch text babi babi mis me
22450,3,0,3,0,1,bitch text blue bout want se but
22451,6,1,5,0,1,bitch kep loke chose nah
22452,3,0,3,0,1,bitch kep playin wit hair like dont got own
22453,3,0,3,0,1,bitch kick out
22454,3,1,2,0,1,bitch literali pule whoper fani pack america
22455,6,0,6,0,1,bitch literali said quot normal peopl work gym mani bodi builder workout quot
22456,6,0,5,1,1,bitch lmao quot steve wilko goin mfs weari face face tear joy quot
22457,9,0,8,1,1,bitch lok like kurt cobain older bro
22458,3,1,2,0,1,bitch lok like trani tho
22459,3,0,3,0,1,bitch love long time dont know wouldnt
22460,3,0,3,0,1,bitch lie face tear joy unamus face
22461,3,0,3,0,1,bitch mention dr ruf done
22462,3,1,2,0,1,bitch ned get slape
22463,3,0,3,0,1,bitch ned turn shiti music angri face
22464,3,1,2,0,1,bitch mauri got babi dadi is
22465,3,0,3,0,1,bitch pregnant eye face tear joy face tear joy
22466,3,0,3,0,1,bitch reali filter neutral face
22467,3,0,3,0,1,bitch said quot one quot lmao hate her
22468,6,0,6,0,1,bitch said quot use titi punchin bag quot lt
22469,3,0,3,0,1,bitch said lok like type lot cocain skul
22470,3,0,3,0,1,bitch said someth strang chang
22471,3,0,3,0,1,bitch say got schol fuck bulshit
22472,3,0,3,0,1,bitch show amp x everi sen low budget piec shit muthafuckin clown scari hoe
22473,3,0,3,0,1,bitch slow playin like fuck
22474,3,0,3,0,1,bitch ratchet
22475,3,0,3,0,1,bitch take bitch anoth level
22476,3,1,2,0,1,bitch think want love wit da gwap smile face heart eye face blow kis money bag dolar banknot
22477,3,0,3,0,1,bitch think col jordan ring get fuck on
22478,6,0,6,0,1,bitch think fanci old as c clas get fuck on
22479,3,0,3,0,1,bitch thought hot sauc bq sauc tf put bq sauc taco begin face tear joy face tear joy face tear joy
22480,3,0,3,0,1,bitch tok damn eye like contact face scream fear persev face
22481,6,0,6,0,1,bitch tryna eat peanut tryna eat steak shit bitch know noth grindin
22482,3,0,3,0,1,bitch twete quot brb gona take shower quot minut later quot back quot get yo nasti as back shower
22483,3,0,3,0,1,bitch twet point minut on
22484,3,0,3,0,1,bitch wana smoke wed
22485,3,0,3,0,1,bitch weav game serious
22486,3,0,3,0,1,bitch
22487,3,0,3,0,1,bitch ned get right wid it
22488,6,0,6,0,1,bitch voic face medic mask face medic mask face medic mask
22489,3,0,1,2,2,bro ripin apart bird fet us redtail hawk
22490,3,0,0,3,2,browni bro
22491,6,0,0,6,2,car two registr tag yelow one amp one wth
22492,3,0,3,0,1,chick lok like straight tok color pencil eyebrow thatshitdoesntlokgod
22493,4,0,4,0,1,clas gheto hel
22494,3,0,0,3,2,cowboy redskin game hel game
22495,3,0,0,3,2,creat sliperi slope tho player gona watch mouth toler ignor anymor
22496,3,0,3,0,1,dude fel cuz loke bitch car face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy
22497,3,1,0,2,2,dumb berk drive circl town bright yelow cycl music blare incred
22498,3,1,2,0,1,fagot truck tailgat hit break cut switch lane cut litl biatch then
22499,3,0,3,0,1,fat bitch got hufi caus tok long make turn tok mouth face tear joy wave hand wave hand girlby person tipe hand
22500,3,0,3,0,1,fat bitch wear ugli as jesus sandal big as fet overlap damn thing
22501,3,0,3,0,1,fat bitch said quot next time forget potato chip quot face tear joy face tear joy
22502,3,0,3,0,1,fat bitch turnt ice cream gon lie would to
22503,3,0,0,3,2,flapi bird game adict
22504,3,0,3,0,1,fo came club wit bitch leash face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy face tear joy
22505,3,0,3,0,1,fuckin bird
22506,3,0,3,0,1,fuck litl bitch land car reali thought would kil him
22507,3,0,0,3,2,fuzi wuzi kiten want know raven like write desk find here
22508,3,0,3,0,1,game shit haha play hoe high nig tripen haha
22509,3,0,3,0,1,game pise includ bitch
22510,3,0,3,0,1,girl ask cal girl bitch go panti basicali brag god suck dick
22511,3,2,1,0,0,girl retard
22512,3,1,2,0,1,girl nastiest skank bitch ever met trust fug slut
22513,3,0,3,0,1,girl legit lok like pig kis imik bitch
22514,3,0,3,0,1,guy retard
22515,3,0,1,2,2,guy nit learn new thing everi day u one stil talkin bout jim crow go republican hypocrisi
22516,3,0,3,0,1,hairstylist mal gone ask nesha wat beni bitch said moma lmfao
22517,3,0,3,0,1,hangov bitch
22518,3,0,3,0,1,headach bitch wori face face steam nose
22519,3,1,2,0,1,hoe car smel like niga let swet potato bomb shit
22520,6,1,5,0,1,hoe got second get hel outa face set weav fire
22521,3,0,3,0,1,hoe got gf complain life like hite right
22522,3,0,3,0,1,hoe month pregnant man take yo as home
22523,3,0,3,0,1,hoe loud
22524,3,0,2,1,1,hoe reathi tripe face tear joy face tear joy face tear joy face tear joy
22525,3,0,3,0,1,hoe straight disapear like go
22526,3,0,2,1,1,hoe taken world smh
22527,3,0,3,0,1,hot as black girl twiter goe woh lol cray thought alia as bitch mile away
22528,3,0,0,3,2,hot chocol famous amo bomb right now
22529,3,0,3,0,1,yal side hoe gone lok valentin day lol
22530,3,0,3,0,1,ignor bitch msnbc said polic train weapon smh
22531,3,1,2,0,1,exact tel bitch shit
22532,6,0,6,0,1,marco lotion got mad told smel like bitch
22533,3,0,1,2,2,long yelow bunch track swepe ton taken oportun pit indycar goprograndprix
22534,3,0,0,3,2,sexi twet rt lead yank turn mat thornton finish red sox th
22535,3,0,0,3,2,beter flapi bird smile face heart eye smile face heart eye faloutbird
22536,3,1,2,0,1,exact bitch end dead rt told stop fuck hope rain bitch
22537,3,0,3,0,1,fuck lmao whore bitch one cheater beter go maco dead
